exch,contract,area,code,indust,name,product,exchg
SZSE,300541,北京市,300541,计算机,先进数通,STK,SZSE
SZSE,300542,北京市,300542,计算机,新晨科技,STK,SZSE
SZSE,300543,深圳市,300543,电子,朗科智能,STK,SZSE
SZSE,300545,深圳市,300545,电子,联得装备,STK,SZSE
SZSE,300546,深圳市,300546,计算机,雄帝科技,STK,SZSE
SZSE,300547,达州市,300547,汽车,川环科技,STK,SZSE
SZSE,300548,嘉兴市,300548,通信,博创科技,STK,SZSE
SZSE,300549,昆山市,300549,机械设备,优德精密,STK,SZSE
SZSE,300550,杭州市,300550,计算机,和仁科技,STK,SZSE
SZSE,300551,上海市,300551,机械设备,古鳌科技,STK,SZSE
SZSE,300552,北京市,300552,计算机,万集科技,STK,SZSE
SZSE,300553,杭州市,300553,机械设备,集智股份,STK,SZSE
SZSE,300554,南京市,300554,机械设备,三超新材,STK,SZSE
SZSE,300555,无锡市,300555,通信,路通视信,STK,SZSE
SZSE,300556,深圳市,300556,计算机,丝路视觉,STK,SZSE
SZSE,300557,武汉市,300557,机械设备,理工光科,STK,SZSE
SZSE,300558,杭州市,300558,医药生物,贝达药业,STK,SZSE
SZSE,300559,成都市,300559,计算机,佳发教育,STK,SZSE
SZSE,300560,福州市,300560,通信,中富通,STK,SZSE
SZSE,300561,珠海市,300561,计算机,汇金科技,STK,SZSE
SZSE,300562,中山市,300562,医药生物,乐心医疗,STK,SZSE
SZSE,300563,江阴市,300563,通信,神宇股份,STK,SZSE
SZSE,300564,拉萨市,300564,建筑装饰,筑博设计,STK,SZSE
SZSE,300565,深圳市,300565,通信,科信技术,STK,SZSE
SZSE,300566,宁波市,300566,电子,激智科技,STK,SZSE
SZSE,300567,武汉市,300567,机械设备,精测电子,STK,SZSE
SZSE,300568,深圳市,300568,化工,星源材质,STK,SZSE
SZSE,300569,胶州市,300569,电气设备,天能重工,STK,SZSE
SZSE,300570,深圳市,300570,通信,太辰光,STK,SZSE
SZSE,300571,杭州市,300571,通信,平治信息,STK,SZSE
SZSE,300572,深圳市,300572,机械设备,安车检测,STK,SZSE
SZSE,300573,沈阳市,300573,医药生物,兴齐眼药,STK,SZSE
SZSE,300575,南京市,300575,化工,中旗股份,STK,SZSE
SZSE,300576,深圳市,300576,化工,容大感光,STK,SZSE
SZSE,300577,滁州市,300577,纺织服装,开润股份,STK,SZSE
SZSE,300578,上海市,300578,通信,会畅通讯,STK,SZSE
SZSE,300579,北京市,300579,计算机,数字认证,STK,SZSE
SZSE,300580,无锡市,300580,汽车,贝斯特,STK,SZSE
SZSE,300581,西安市,300581,国防军工,晨曦航空,STK,SZSE
SZSE,300582,杭州市,300582,电子,英飞特,STK,SZSE
SZSE,300583,菏泽市,300583,医药生物,赛托生物,STK,SZSE
SZSE,300584,南京市,300584,医药生物,海辰药业,STK,SZSE
SZSE,300585,南京市,300585,汽车,奥联电子,STK,SZSE
SZSE,300586,汕头市,300586,化工,美联新材,STK,SZSE
SZSE,300587,台州市,300587,化工,天铁股份,STK,SZSE
SZSE,300588,乌鲁木齐市,300588,计算机,熙菱信息,STK,SZSE
SZSE,300589,中山市,300589,国防军工,江龙船艇,STK,SZSE
SZSE,300590,上海市,300590,通信,移为通信,STK,SZSE
SZSE,300591,东莞市,300591,纺织服装,万里马,STK,SZSE
SZSE,300592,长沙市,300592,建筑装饰,华凯创意,STK,SZSE
SZSE,300593,北京市,300593,电气设备,新雷能,STK,SZSE
SZSE,300594,济南市,300594,机械设备,朗进科技,STK,SZSE
SZSE,300595,合肥市,300595,医药生物,欧普康视,STK,SZSE
SZSE,300596,天津市,300596,化工,利安隆,STK,SZSE
SZSE,300597,长春市,300597,通信,吉大通信,STK,SZSE
SZSE,300598,南京市,300598,计算机,诚迈科技,STK,SZSE
SZSE,300599,佛山市,300599,建筑材料,雄塑科技,STK,SZSE
SZSE,300600,常熟市,300600,国防军工,瑞特股份,STK,SZSE
SZSE,300601,深圳市,300601,医药生物,康泰生物,STK,SZSE
SZSE,300602,深圳市,300602,电子,飞荣达,STK,SZSE
SZSE,300603,乌鲁木齐市,300603,通信,立昂技术,STK,SZSE
SZSE,300604,杭州市,300604,机械设备,长川科技,STK,SZSE
SZSE,300605,福州市,300605,计算机,恒锋信息,STK,SZSE
SZSE,300606,东莞市,300606,机械设备,金太阳,STK,SZSE
SZSE,300607,东莞市,300607,机械设备,拓斯达,STK,SZSE
SZSE,300608,北京市,300608,计算机,思特奇,STK,SZSE
SZSE,300609,上海市,300609,计算机,汇纳科技,STK,SZSE
SZSE,300610,扬州市,300610,化工,晨化股份,STK,SZSE
SZSE,300611,绍兴市,300611,汽车,美力科技,STK,SZSE
SZSE,300612,北京市,300612,传媒,宣亚国际,STK,SZSE
SZSE,300613,上海市,300613,电子,富瀚微,STK,SZSE
SZSE,300614,郑州市,300614,公用事业-环保工程及服务-环保工程及服务,百川畅银,STK,SZSE
SZSE,300615,深圳市,300615,通信,欣天科技,STK,SZSE
SZSE,300616,广州市,300616,轻工制造,尚品宅配,STK,SZSE
SZSE,300617,溧阳市,300617,电气设备,安靠智电,STK,SZSE
SZSE,300618,南京市,300618,有色金属,寒锐钴业,STK,SZSE
SZSE,300619,佛山市,300619,机械设备,金银河,STK,SZSE
SZSE,300620,珠海市,300620,通信,光库科技,STK,SZSE
SZSE,300621,深圳市,300621,建筑装饰,维业股份,STK,SZSE
SZSE,300622,深圳市,300622,商业贸易,博士眼镜,STK,SZSE
SZSE,300623,启东市,300623,电子,捷捷微电,STK,SZSE
SZSE,300624,拉萨市,300624,计算机,万兴科技,STK,SZSE
SZSE,300625,广州市,300625,电子,三雄极光,STK,SZSE
SZSE,300626,宁波市,300626,电气设备,华瑞股份,STK,SZSE
SZSE,300627,上海市,300627,通信,华测导航,STK,SZSE
SZSE,300628,厦门市,300628,通信,亿联网络,STK,SZSE
SZSE,300629,佛山市,300629,机械设备,新劲刚,STK,SZSE
SZSE,300630,海口市,300630,医药生物,普利制药,STK,SZSE
SZSE,300631,南京市,300631,公用事业,久吾高科,STK,SZSE
SZSE,300632,厦门市,300632,电子,光莆股份,STK,SZSE
SZSE,300633,深圳市,300633,医药生物,开立医疗,STK,SZSE
SZSE,300634,深圳市,300634,计算机,彩讯股份,STK,SZSE
SZSE,300635,广州市,300635,建筑装饰,中达安,STK,SZSE
SZSE,300636,高安市,300636,医药生物,同和药业,STK,SZSE
SZSE,300637,绍兴市,300637,化工,扬帆新材,STK,SZSE
SZSE,300638,深圳市,300638,通信,广和通,STK,SZSE
SZSE,300639,潮州市,300639,医药生物,凯普生物,STK,SZSE
SZSE,300640,福州市,300640,轻工制造,德艺文创,STK,SZSE
SZSE,300641,镇江市,300641,化工,正丹股份,STK,SZSE
SZSE,300642,上海市,300642,医药生物,透景生命,STK,SZSE
SZSE,300643,杭州市,300643,汽车,万通智控,STK,SZSE
SZSE,300644,南京市,300644,化工,南京聚隆,STK,SZSE
SZSE,300645,杭州市,300645,计算机,正元智慧,STK,SZSE
SZSE,300647,深圳市,300647,电子,超频三,STK,SZSE
SZSE,300648,福州市,300648,机械设备,星云股份,STK,SZSE
SZSE,300649,杭州市,300649,建筑装饰,杭州园林,STK,SZSE
SZSE,300650,龙海市,300650,电子,太龙照明,STK,SZSE
SZSE,300651,张家港市,300651,轻工制造,金陵体育,STK,SZSE
SZSE,300652,杭州市,300652,汽车,雷迪克,STK,SZSE
SZSE,300653,烟台市,300653,医药生物,正海生物,STK,SZSE
SZSE,300654,淄博市,300654,传媒,世纪天鸿,STK,SZSE
SZSE,300655,苏州市,300655,化工,晶瑞股份,STK,SZSE
SZSE,300656,深圳市,300656,电子,民德电子,STK,SZSE
SZSE,300657,厦门市,300657,电子,弘信电子,STK,SZSE
SZSE,300658,厦门市,300658,纺织服装,延江股份,STK,SZSE
SZSE,300659,济南市,300659,计算机,中孚信息,STK,SZSE
SZSE,300660,常州市,300660,电气设备,江苏雷利,STK,SZSE
SZSE,300661,北京市,300661,电子,圣邦股份,STK,SZSE
SZSE,300662,北京市,300662,休闲服务,科锐国际,STK,SZSE
SZSE,300663,北京市,300663,计算机,科蓝软件,STK,SZSE
SZSE,300664,宜兴市,300664,公用事业,鹏鹞环保,STK,SZSE
SZSE,300665,株洲市,300665,化工,飞鹿股份,STK,SZSE
SZSE,300666,余姚市,300666,电子,江丰电子,STK,SZSE
SZSE,300667,北京市,300667,机械设备,必创科技,STK,SZSE
SZSE,300668,深圳市,300668,建筑装饰,杰恩设计,STK,SZSE
SZSE,300669,杭州市,300669,机械设备,沪宁股份,STK,SZSE
SZSE,300670,南京市,300670,电气设备,大烨智能,STK,SZSE
SZSE,300671,深圳市,300671,电子,富满电子,STK,SZSE
SZSE,300672,长沙市,300672,电子,国科微,STK,SZSE
SZSE,300673,温州市,300673,农林牧渔,佩蒂股份,STK,SZSE
SZSE,300674,北京市,300674,计算机,宇信科技,STK,SZSE
SZSE,300675,深圳市,300675,建筑装饰,建科院,STK,SZSE
SZSE,300676,深圳市,300676,医药生物,华大基因,STK,SZSE
SZSE,300677,淄博市,300677,医药生物,英科医疗,STK,SZSE
SZSE,300678,成都市,300678,计算机,中科信息,STK,SZSE
SZSE,300679,深圳市,300679,电子,电连技术,STK,SZSE
SZSE,300680,无锡市,300680,汽车,隆盛科技,STK,SZSE
SZSE,300681,珠海市,300681,汽车,英搏尔,STK,SZSE
SZSE,300682,无锡市,300682,计算机,朗新科技,STK,SZSE
SZSE,300683,武汉市,300683,医药生物,海特生物,STK,SZSE
SZSE,300684,北京市,300684,化工,中石科技,STK,SZSE
SZSE,300685,厦门市,300685,医药生物,艾德生物,STK,SZSE
SZSE,300686,深圳市,300686,电子,智动力,STK,SZSE
SZSE,300687,广州市,300687,计算机,赛意信息,STK,SZSE
SZSE,300688,北京市,300688,综合,创业黑马,STK,SZSE
SZSE,300689,深圳市,300689,通信,澄天伟业,STK,SZSE
SZSE,300690,德州市,300690,化工,双一科技,STK,SZSE
SZSE,300691,中山市,300691,电子,联合光电,STK,SZSE
SZSE,300692,合肥市,300692,公用事业,中环环保,STK,SZSE
SZSE,300693,深圳市,300693,电气设备,盛弘股份,STK,SZSE
SZSE,300694,无锡市,300694,汽车,蠡湖股份,STK,SZSE
SZSE,300695,杭州市,300695,汽车,兆丰股份,STK,SZSE
SZSE,300696,成都市,300696,国防军工,爱乐达,STK,SZSE
SZSE,300697,江阴市,300697,有色金属,电工合金,STK,SZSE
SZSE,300698,杭州市,300698,通信,万马科技,STK,SZSE
SZSE,300699,威海市,300699,化工,光威复材,STK,SZSE
SZSE,300700,长沙市,300700,机械设备,岱勒新材,STK,SZSE
SZSE,300701,南阳市,300701,电子,森霸传感,STK,SZSE
SZSE,300702,台州市,300702,医药生物,天宇股份,STK,SZSE
SZSE,300703,宁波市,300703,轻工制造,创源文化,STK,SZSE
SZSE,300705,浏阳市,300705,医药生物,九典制药,STK,SZSE
SZSE,300706,福州市,300706,电子,阿石创,STK,SZSE
SZSE,300707,无锡市,300707,汽车,威唐工业,STK,SZSE
SZSE,300708,苏州市,300708,电子,聚灿光电,STK,SZSE
SZSE,300709,常州市,300709,电子,精研科技,STK,SZSE
SZSE,300710,杭州市,300710,通信,万隆光电,STK,SZSE
SZSE,300711,广州市,300711,通信,广哈通信,STK,SZSE
SZSE,300712,福州市,300712,建筑装饰,永福股份,STK,SZSE
SZSE,300713,深圳市,300713,电气设备,英可瑞,STK,SZSE
SZSE,300715,苏州市,300715,建筑材料,凯伦股份,STK,SZSE
SZSE,300716,东莞市,300716,化工,国立科技,STK,SZSE
SZSE,300717,新沂市,300717,化工,华信新材,STK,SZSE
SZSE,300718,嘉兴市,300718,机械设备,长盛轴承,STK,SZSE
SZSE,300719,北京市,300719,国防军工,安达维尔,STK,SZSE
SZSE,300720,佛山市,300720,机械设备,海川智能,STK,SZSE
SZSE,300721,江阴市,300721,化工,怡达股份,STK,SZSE
SZSE,300722,新余市,300722,国防军工,新余国科,STK,SZSE
SZSE,300723,广州市,300723,医药生物,一品红,STK,SZSE
SZSE,300724,深圳市,300724,机械设备,捷佳伟创,STK,SZSE
SZSE,300725,南京市,300725,医药生物,药石科技,STK,SZSE
SZSE,300726,株洲市,300726,电子,宏达电子,STK,SZSE
SZSE,300727,宁波市,300727,化工,润禾材料,STK,SZSE
SZSE,300729,宁波市,300729,轻工制造,乐歌股份,STK,SZSE
SZSE,300730,长沙市,300730,计算机,科创信息,STK,SZSE
SZSE,300731,深圳市,300731,化工,科创新源,STK,SZSE
SZSE,300732,郑州市,300732,建筑装饰,设研院,STK,SZSE
SZSE,300733,成都市,300733,汽车,西菱动力,STK,SZSE
SZSE,300735,惠州市,300735,电子,光弘科技,STK,SZSE
SZSE,300736,北京市,300736,电子,百邦科技,STK,SZSE
SZSE,300737,佛山市,300737,建筑材料,科顺股份,STK,SZSE
SZSE,300738,广州市,300738,计算机,奥飞数据,STK,SZSE
SZSE,300739,深圳市,300739,电子,明阳电路,STK,SZSE
SZSE,300740,长沙市,300740,化工,御家汇,STK,SZSE
SZSE,300741,拉萨市,300741,食品饮料,华宝股份,STK,SZSE
SZSE,300742,南京市,300742,汽车,越博动力,STK,SZSE
SZSE,300743,杭州市,300743,化工,天地数码,STK,SZSE
SZSE,300745,深圳市,300745,电气设备,欣锐科技,STK,SZSE
SZSE,300746,杭州市,300746,建筑装饰,汉嘉设计,STK,SZSE
SZSE,300747,武汉市,300747,电子,锐科激光,STK,SZSE
SZSE,300748,赣州市,300748,有色金属,金力永磁,STK,SZSE
SZSE,300749,中山市,300749,轻工制造,顶固集创,STK,SZSE
SZSE,300750,宁德市,300750,电气设备,宁德时代,STK,SZSE
SZSE,300751,苏州市,300751,机械设备,迈为股份,STK,SZSE
SZSE,300752,深圳市,300752,电子,隆利科技,STK,SZSE
SZSE,300753,南通市,300753,医药生物,爱朋医疗,STK,SZSE
SZSE,300755,香格里拉市,300755,商业贸易,华致酒行,STK,SZSE
SZSE,300756,中山市,300756,机械设备,中山金马,STK,SZSE
SZSE,300757,苏州市,300757,机械设备,罗博特科,STK,SZSE
SZSE,300758,海城市,300758,化工,七彩化学,STK,SZSE
SZSE,300759,北京市,300759,医药生物,康龙化成,STK,SZSE
SZSE,300760,深圳市,300760,医药生物,迈瑞医疗,STK,SZSE
SZSE,300761,常州市,300761,农林牧渔,立华股份,STK,SZSE
SZSE,300762,上海市,300762,国防军工,上海瀚讯,STK,SZSE
SZSE,300763,宁波市,300763,电气设备,锦浪科技,STK,SZSE
SZSE,300765,石家庄市,300765,医药生物,新诺威,STK,SZSE
SZSE,300766,杭州市,300766,计算机,每日互动,STK,SZSE
SZSE,300767,昆明市,300767,化工,震安科技,STK,SZSE
SZSE,300768,杭州市,300768,计算机,迪普科技,STK,SZSE
SZSE,300769,深圳市,300769,化工,德方纳米,STK,SZSE
SZSE,300770,广州市,300770,传媒,新媒股份,STK,SZSE
SZSE,300771,深圳市,300771,计算机,智莱科技,STK,SZSE
SZSE,300772,杭州市,300772,电气设备,运达股份,STK,SZSE
SZSE,300773,北京市,300773,计算机,拉卡拉,STK,SZSE
SZSE,300774,北京市,300774,公用事业-环保工程及服务-环保工程及服务,倍杰特,STK,SZSE
SZSE,300775,西安市,300775,国防军工,三角防务,STK,SZSE
SZSE,300776,武汉市,300776,机械设备,帝尔激光,STK,SZSE
SZSE,300777,常州市,300777,化工,中简科技,STK,SZSE
SZSE,300778,深圳市,300778,建筑装饰,新城市,STK,SZSE
SZSE,300779,青岛市,300779,公用事业,惠城环保,STK,SZSE
SZSE,300780,眉山市,300780,机械设备,德恩精工,STK,SZSE
SZSE,300781,广州市,300781,传媒,因赛集团,STK,SZSE
SZSE,300782,无锡市,300782,电子,卓胜微,STK,SZSE
SZSE,300783,芜湖市,300783,食品饮料,三只松鼠,STK,SZSE
SZSE,300785,北京市,300785,传媒,值得买,STK,SZSE
SZSE,300786,青岛市,300786,机械设备,国林科技,STK,SZSE
SZSE,300787,吉安市,300787,电子,海能实业,STK,SZSE
SZSE,300788,北京市,300788,传媒,中信出版,STK,SZSE
SZSE,300789,成都市,300789,计算机,唐源电气,STK,SZSE
SZSE,300790,东莞市,300790,电子,宇瞳光学,STK,SZSE
SZSE,300791,汕头市,300791,食品饮料,仙乐健康,STK,SZSE
SZSE,300792,杭州市,300792,传媒,壹网壹创,STK,SZSE
SZSE,300793,东莞市,300793,电子,佳禾智能,STK,SZSE
SZSE,300795,杭州市,300795,休闲服务,米奥会展,STK,SZSE
SZSE,300796,绍兴市,300796,化工,贝斯美,STK,SZSE
SZSE,300797,北京市,300797,综合,钢研纳克,STK,SZSE
SZSE,300798,泰兴市,300798,化工,锦鸡股份,STK,SZSE
SZSE,300799,北京市,300799,计算机,左江科技,STK,SZSE
SZSE,300800,长沙市,300800,机械设备,力合科技,STK,SZSE
SZSE,300801,枣庄市,300801,化工,泰和科技,STK,SZSE
SZSE,300802,上海市,300802,机械设备,矩子科技,STK,SZSE
SZSE,300803,北京市,300803,计算机,指南针,STK,SZSE
SZSE,300805,广州市,300805,传媒,电声股份,STK,SZSE
SZSE,300806,宿迁市,300806,化工,斯迪克,STK,SZSE
SZSE,300807,郑州市,300807,计算机,天迈科技,STK,SZSE
SZSE,300808,广州市,300808,电子,久量股份,STK,SZSE
SZSE,300809,昆山市,300809,机械设备,华辰装备,STK,SZSE
SZSE,300810,北京市,300810,国防军工,中科海讯,STK,SZSE
SZSE,300811,深圳市,300811,有色金属,铂科新材,STK,SZSE
SZSE,300812,深圳市,300812,机械设备,易天股份,STK,SZSE
SZSE,300813,杭州市,300813,机械设备,泰林生物,STK,SZSE
SZSE,300814,深圳市,300814,电子-元件-印制电路板,中富电路,STK,SZSE
SZSE,300815,安庆市,300815,公用事业,玉禾田,STK,SZSE
SZSE,300816,池州市,300816,汽车,艾可蓝,STK,SZSE
SZSE,300817,嘉兴市,300817,机械设备,双飞股份,STK,SZSE
SZSE,300818,上饶市,300818,机械设备,耐普矿机,STK,SZSE
SZSE,300819,苏州市,300819,纺织服装,聚杰微纤,STK,SZSE
SZSE,300820,德阳市,300820,电气设备,英杰电气,STK,SZSE
SZSE,300821,淄博市,300821,化工,东岳硅材,STK,SZSE
SZSE,300822,深圳市,300822,电子,贝仕达克,STK,SZSE
SZSE,300823,天津市,300823,机械设备,建科机械,STK,SZSE
SZSE,300824,深圳市,300824,家用电器-白色家电-小家电,北鼎股份,STK,SZSE
SZSE,300825,北京市,300825,汽车,阿尔特,STK,SZSE
SZSE,300826,南京市,300826,建筑装饰,测绘股份,STK,SZSE
SZSE,300827,无锡市,300827,电气设备,上能电气,STK,SZSE
SZSE,300828,天津市,300828,有色金属,锐新科技,STK,SZSE
SZSE,300829,周口市,300829,农林牧渔,金丹科技,STK,SZSE
SZSE,300830,深圳,300830,计算机,金现代,STK,SZSE
SZSE,300831,深圳,300831,公用事业,派瑞股份,STK,SZSE
SZSE,300832,深圳,300832,医药生物,新产业,STK,SZSE
SZSE,300833,广州市,300833,机械设备-专用设备-其它专用机械,浩洋股份,STK,SZSE
SZSE,300834,汕头市,300834,0,星辉环材,STK,SZSE
SZSE,300835,合肥市,300835,有色金属-金属非金属新材料-磁性材料,龙磁科技,STK,SZSE
SZSE,300836,苏州市,300836,机械设备-专用设备-其它专用机械,佰奥智能,STK,SZSE
SZSE,300837,湖州市,300837,机械设备-专用设备-冶金矿采化工设备,浙矿股份,STK,SZSE
SZSE,300838,温州市,300838,机械设备-通用机械-机械基础件,浙江力诺,STK,SZSE
SZSE,300839,宁波市,300839,化工-石油化工-石油加工,博汇股份,STK,SZSE
SZSE,300840,青岛市,300840,纺织服装-服装家纺-男装,酷特智能,STK,SZSE
SZSE,300841,成都市,300841,医药生物-生物制品-生物制品,康华生物,STK,SZSE
SZSE,300842,无锡市,300842,电子-半导体-半导体材料,帝科股份,STK,SZSE
SZSE,300843,东莞市,300843,电子-电子制造-电子零部件制造,胜蓝股份,STK,SZSE
SZSE,300844,广州市,300844,建筑装饰-园林工程-园林工程,山水比德,STK,SZSE
SZSE,300845,郑州市,300845,计算机-计算机设备-计算机设备,捷安高科,STK,SZSE
SZSE,300846,北京市,300846,计算机-计算机应用-IT服务,首都在线,STK,SZSE
SZSE,300847,邯郸市,300847,化工-化学制品-其他化学制品,中船汉光,STK,SZSE
SZSE,300848,烟台市,300848,化工-化学制品-聚氨酯,美瑞新材,STK,SZSE
SZSE,300849,绍兴市,300849,轻工制造-包装印刷-包装印刷,锦盛新材,STK,SZSE
SZSE,300850,洛阳市,300850,电气设备-电源设备-风电设备,新强联,STK,SZSE
SZSE,300851,北京市,300851,机械设备-运输设备-铁路设备,交大思诺,STK,SZSE
SZSE,300852,肇庆市,300852,电子-元件-印制电路板,四会富仕,STK,SZSE
SZSE,300853,杭州市,300853,机械设备-通用机械-其它通用机械,申昊科技,STK,SZSE
SZSE,300854,深圳市,300854,公用事业-环保工程及服务-环保工程及服务,中兰环保,STK,SZSE
SZSE,300855,镇江市,300855,有色金属-金属非金属新材料-金属新材料,图南股份,STK,SZSE
SZSE,300856,南京市,300856,化工-化学制品-日用化学产品,科思股份,STK,SZSE
SZSE,300857,深圳市,300857,电子-电子制造-电子系统组装,协创数据,STK,SZSE
SZSE,300858,北京市,300858,食品饮料-食品加工-食品综合,科拓生物,STK,SZSE
SZSE,300859,昌吉回族自治州,300859,休闲服务-景点-自然景点,*ST西域,STK,SZSE
SZSE,300860,北京市,300860,休闲服务-其他休闲服务-其他休闲服务,锋尚文化,STK,SZSE
SZSE,300861,咸阳市,300861,机械设备-通用机械-磨具磨料,美畅股份,STK,SZSE
SZSE,300862,铜陵市,300862,机械设备-专用设备-环保设备,蓝盾光电,STK,SZSE
SZSE,300863,宁波市,300863,汽车-汽车零部件-汽车零部件,卡倍亿,STK,SZSE
SZSE,300864,南京市,300864,公用事业-环保工程及服务-环保工程及服务,南大环境,STK,SZSE
SZSE,300865,成都市,300865,机械设备-专用设备-冶金矿采化工设备,大宏立,STK,SZSE
SZSE,300866,长沙市,300866,电子-其他电子-其他电子,安克创新,STK,SZSE
SZSE,300867,厦门市,300867,公用事业-环保工程及服务-环保工程及服务,圣元环保,STK,SZSE
SZSE,300868,深圳市,300868,电子-其他电子-其他电子,杰美特,STK,SZSE
SZSE,300869,秦皇岛市,300869,医药生物-医疗器械-医疗器械,康泰医学,STK,SZSE
SZSE,300870,深圳市,300870,电气设备-电源设备-其它电源设备,欧陆通,STK,SZSE
SZSE,300871,武汉市,300871,农林牧渔-动物保健-动物保健,回盛生物,STK,SZSE
SZSE,300872,拉萨市,300872,计算机-计算机应用-IT服务,天阳科技,STK,SZSE
SZSE,300873,苏州市,300873,交通运输-物流-物流,海晨股份,STK,SZSE
SZSE,300875,天津市,300875,国防军工-地面兵装-地面兵装,捷强装备,STK,SZSE
SZSE,300876,揭阳市,300876,化工-化学纤维-其他纤维,蒙泰高新,STK,SZSE
SZSE,300877,滁州市,300877,纺织服装-纺织制造-其他纺织,金春股份,STK,SZSE
SZSE,300878,丽水市,300878,医药生物-中药-中药,维康药业,STK,SZSE
SZSE,300879,宁波市,300879,机械设备-专用设备-其它专用机械,大叶股份,STK,SZSE
SZSE,300880,宁波市,300880,电气设备-电气自动化设备-计量仪表,迦南智能,STK,SZSE
SZSE,300881,常州市,300881,钢铁-钢铁-特钢,盛德鑫泰,STK,SZSE
SZSE,300882,台州市,300882,电气设备-电气自动化设备-计量仪表,万胜智能,STK,SZSE
SZSE,300883,滁州市,300883,轻工制造-包装印刷-包装印刷,龙利得,STK,SZSE
SZSE,300884,厦门市,300884,计算机-计算机设备-计算机设备,狄耐克,STK,SZSE
SZSE,300885,扬州市,300885,机械设备-金属制品-金属制品,海昌新材,STK,SZSE
SZSE,300886,安庆市,300886,化工-化学制品-其他化学制品,华业香料,STK,SZSE
SZSE,300887,北京市,300887,综合-综合-综合,谱尼测试,STK,SZSE
SZSE,300888,深圳市,300888,纺织服装-纺织制造-棉纺,稳健医疗,STK,SZSE
SZSE,300889,深圳市,300889,电子-光学光电子-LED,爱克股份,STK,SZSE
SZSE,300890,深圳市,300890,化工-化学制品-其他化学制品,翔丰华,STK,SZSE
SZSE,300891,云浮市,300891,化工-化学制品-其他化学制品,惠云钛业,STK,SZSE
SZSE,300892,上海市,300892,食品饮料-食品加工-食品综合,品渥食品,STK,SZSE
SZSE,300893,宁波市,300893,汽车-汽车零部件-汽车零部件,松原股份,STK,SZSE
SZSE,300894,嘉兴市,300894,家用电器-白色家电-小家电,火星人,STK,SZSE
SZSE,300895,北京市,300895,计算机-计算机应用-IT服务,铜牛信息,STK,SZSE
SZSE,300896,北京市,300896,医药生物-医疗器械-医疗器械,爱美客,STK,SZSE
SZSE,300897,杭州市,300897,机械设备-仪器仪表-仪器仪表,山科智能,STK,SZSE
SZSE,300898,温州市,300898,食品饮料-食品加工-乳品,熊猫乳品,STK,SZSE
SZSE,300899,上海市,300899,公用事业-环保工程及服务-环保工程及服务,上海凯鑫,STK,SZSE
SZSE,300900,哈尔滨市,300900,国防军工-航空装备-航空装备,广联航空,STK,SZSE
SZSE,300901,温州市,300901,纺织服装-服装家纺-鞋帽,中胤时尚,STK,SZSE
SZSE,300902,厦门市,300902,机械设备-专用设备-其它专用机械,国安达,STK,SZSE
SZSE,300903,惠州市,300903,电子-元件-印制电路板,科翔股份,STK,SZSE
SZSE,300905,苏州市,300905,化工-塑料-其他塑料制品,宝丽迪,STK,SZSE
SZSE,300906,南昌市,300906,机械设备-运输设备-铁路设备,日月明,STK,SZSE
SZSE,300907,苏州市,300907,电气设备-电机-电机,康平科技,STK,SZSE
SZSE,300908,南阳市,300908,食品饮料-食品加工-调味发酵品,仲景食品,STK,SZSE
SZSE,300909,深圳市,300909,电子-光学光电子-显示器件,汇创达,STK,SZSE
SZSE,300910,新乡市,300910,化工-化学制品-其他化学制品,瑞丰新材,STK,SZSE
SZSE,300911,绍兴市,300911,家用电器-白色家电-小家电,亿田智能,STK,SZSE
SZSE,300912,无锡市,300912,汽车-汽车零部件-汽车零部件,凯龙高科,STK,SZSE
SZSE,300913,湖州市,300913,通信-通信设备-通信传输设备,兆龙互连,STK,SZSE
SZSE,300915,上海市,300915,食品饮料-食品加工-食品综合,海融科技,STK,SZSE
SZSE,300916,深圳市,300916,电子-电子制造-电子零部件制造,朗特智能,STK,SZSE
SZSE,300917,深圳市,300917,房地产-房地产开发-房地产开发,特发服务,STK,SZSE
SZSE,300918,烟台市,300918,纺织服装-服装家纺-男装,南山智尚,STK,SZSE
SZSE,300919,铜仁市,300919,化工-化学制品-其他化学制品,中伟股份,STK,SZSE
SZSE,300920,湖州市,300920,化工-塑料-其他塑料制品,润阳科技,STK,SZSE
SZSE,300921,深圳市,300921,通信-通信设备-通信配套服务,南凌科技,STK,SZSE
SZSE,300922,秦皇岛市,300922,国防军工-地面兵装-地面兵装,天秦装备,STK,SZSE
SZSE,300923,长春市,300923,机械设备-运输设备-铁路设备,研奥股份,STK,SZSE
SZSE,300925,深圳市,300925,计算机-计算机应用-软件开发,法本信息,STK,SZSE
SZSE,300926,苏州市,300926,汽车-汽车零部件-汽车零部件,博俊科技,STK,SZSE
SZSE,300927,南通市,300927,化工-化学原料-其他化学原料,江天化学,STK,SZSE
SZSE,300928,北京市,300928,汽车-汽车零部件-汽车零部件,华安鑫创,STK,SZSE
SZSE,300929,马鞍山市,300929,公用事业-水务-水务,华骐环保,STK,SZSE
SZSE,300930,杭州市,300930,有色金属-金属非金属新材料-金属新材料,屹通新材,STK,SZSE
SZSE,300931,苏州市,300931,机械设备-专用设备-楼宇设备,通用电梯,STK,SZSE
SZSE,300932,东莞市,300932,电气设备-高低压设备-低压设备,三友联众,STK,SZSE
